Time(ms),Finger,Phase,MotorID,SensorRaw,L_meas_cm,Theta_meas_deg,Theta_target_deg,L_target_cm,GoalTick,PresentTick,Err_theta_deg
22839,Middle,Flex,3,312,3.5468525674665483,29.557104728887904,26.0,3.12,100108,100092,-3.5571047288879036
22905,Thumb,Flex,1,309,4.1589198551188575,34.657665459323816,28.133333333333336,3.3760000000000003,100098,100090,-6.52433212599048
22905,Index,Flex,2,302,3.670418933709926,30.586824447582718,26.86666666666667,3.224,100135,100100,-3.720157780916047
22905,Middle,Flex,3,308,3.4591911578820658,28.826592982350547,25.666666666666668,3.08,100089,100084,-3.1599263156838795
22971,Thumb,Flex,1,302,3.8368487118118098,31.973739265098416,27.766666666666666,3.332,100121,100158,-4.2070725984317505
22971,Index,Flex,2,297,3.2035181240403983,26.69598436700332,26.48333333333333,3.1779999999999995,100112,100086,-0.21265103366998872
22971,Middle,Flex,3,316,3.5542889389212413,29.619074491010345,25.333333333333336,3.04,100100,100063,-4.285741157677009
23037,Thumb,Flex,1,303,3.176263922751273,26.468866022927273,27.4,3.288,100133,100171,0.9311339770727258
23037,Index,Flex,2,303,3.2497542662365544,27.081285551971288,26.099999999999998,3.1319999999999997,100106,100104,-0.9812855519712897
23037,Middle,Flex,3,296,3.13604861950725,26.133738495893752,25.0,3.0,100083,100095,-1.133738495893752
23103,Thumb,Flex,1,312,3.231499328618088,26.929161071817404,27.033333333333335,3.244,100113,100133,0.10417226151593084
23103,Index,Flex,2,301,3.4366202418520433,28.638502015433694,25.71666666666667,3.0860000000000003,100100,100095,-2.9218353487670257
23103,Middle,Flex,3,309,3.3539757408075626,27.949797840063024,24.666666666666668,2.96,100109,100141,-3.283131173396356
23169,Thumb,Flex,1,313,3.4974510784669866,29.145425653891557,26.666666666666668,3.2,100105,100144,-2.4787589872248894
23169,Index,Flex,2,315,3.09413407874256,25.784450656188,25.333333333333336,3.04,100081,100050,-0.4511173228546639
23169,Middle,Flex,3,305,3.3289368090459006,27.741140075382507,24.333333333333336,2.9200000000000004,100096,100135,-3.4078067420491713
23235,Thumb,Flex,1,323,3.5521281407025556,29.601067839187966,26.3,3.156,100107,100070,-3.301067839187965
23235,Index,Flex,2,322,3.2119509773668544,26.76625814472379,24.95,2.9939999999999998,100115,100120,-1.8162581447237898
23235,Middle,Flex,3,322,3.129330665182177,26.077755543184807,24.0,2.88,100110,100071,-2.077755543184807
23301,Thumb,Flex,1,307,3.651014476781789,30.425120639848245,25.93333333333333,3.1119999999999997,100108,100089,-4.491787306514915
23301,Index,Flex,2,303,3.3835994614127984,28.196662178439986,24.566666666666666,2.948,100112,100110,-3.62999551177332
23301,Middle,Flex,3,312,3.210454744583556,26.7537895381963,23.666666666666664,2.8399999999999994,100082,100097,-3.087122871529637
23367,Thumb,Flex,1,304,3.405269854276991,28.377248785641594,25.56666666666667,3.0680000000000005,100101,100118,-2.8105821189749243
23367,Index,Flex,2,312,3.357280221617404,27.977335180145033,24.183333333333334,2.902,100109,100069,-3.7940018468116996
23367,Middle,Flex,3,304,2.9856538575202505,24.880448812668753,23.333333333333336,2.8000000000000003,100105,100089,-1.5471154793354174
23433,Thumb,Flex,1,293,3.3171262762581253,27.64271896881771,25.2,3.024,100096,100081,-2.4427189688177116
23433,Index,Flex,2,307,2.94684964969286,24.557080414107165,23.8,2.856,100094,100117,-0.7570804141071648
23433,Middle,Flex,3,308,2.852746233468312,23.7728852789026,23.0,2.76,100080,100118,-0.7728852789025993
23499,Thumb,Flex,1,301,3.6277844658924305,30.231537215770256,24.833333333333332,2.9799999999999995,100121,100132,-5.398203882436924
23499,Index,Flex,2,300,3.1891218534919217,26.576015445766014,23.416666666666664,2.8099999999999996,100099,100131,-3.15934877909935
23499,Middle,Flex,3,293,3.058736276090139,25.489468967417825,22.666666666666664,2.7199999999999998,100084,100124,-2.8228023007511602
23565,Thumb,Flex,1,309,3.0975372439711903,25.812810366426586,24.466666666666665,2.9359999999999995,100124,100116,-1.3461436997599208
23565,Index,Flex,2,297,3.7243156630121868,31.03596385843489,23.03333333333333,2.764,100078,100079,-8.002630525101559
23565,Middle,Flex,3,297,3.104439571362152,25.870329761351268,22.333333333333332,2.6799999999999997,100114,100117,-3.536996428017936
23631,Thumb,Flex,1,295,2.9836190089299923,24.86349174108327,24.1,2.892,100113,100129,-0.7634917410832678
23631,Index,Flex,2,309,3.132519396283479,26.104328302362326,22.650000000000002,2.718,100075,100086,-3.454328302362324
23631,Middle,Flex,3,288,2.8313430016091043,23.594525013409203,22.0,2.6399999999999997,100112,100119,-1.5945250134092035
23697,Thumb,Flex,1,312,3.7357161288211924,31.130967740176605,23.733333333333334,2.848,100085,100085,-7.39763440684327
23697,Index,Flex,2,305,2.87002260556795,23.916855046399586,22.26666666666667,2.672,100111,100087,-1.650188379732917
23697,Middle,Flex,3,307,3.0933879138157603,25.778232615131337,21.666666666666664,2.5999999999999996,100106,100118,-4.111565948464673
23763,Thumb,Flex,1,306,3.0227377940986786,25.18948161748899,23.366666666666664,2.8039999999999994,100086,100048,-1.8228149508223268
23763,Index,Flex,2,312,3.133001502202632,26.1083458516886,21.88333333333333,2.6259999999999994,100113,100082,-4.225012518355271
23763,Middle,Flex,3,296,2.8976307070337968,24.146922558614975,21.333333333333332,2.5599999999999996,100099,100076,-2.8135892252816426
23829,Thumb,Flex,1,299,3.1943635724165103,26.619696436804254,23.0,2.76,100087,100076,-3.6196964368042543
23829,Index,Flex,2,313,3.0462598511206296,25.38549875933858,21.5,2.58,100093,100086,-3.8854987593385815
23829,Middle,Flex,3,310,2.675346063873166,22.294550532276386,21.0,2.52,100072,100072,-1.2945505322763857
23895,Thumb,Flex,1,306,3.0633456492685074,25.527880410570894,22.633333333333333,2.7159999999999997,100086,100074,-2.8945470772375614
23895,Index,Flex,2,301,2.597416100201151,21.645134168342924,21.116666666666664,2.5339999999999994,100087,100061,-0.5284675016762606
23895,Middle,Flex,3,304,2.84244769536713,23.68706412805942,20.666666666666664,2.4799999999999995,100098,100111,-3.0203974613927542
23961,Thumb,Flex,1,311,3.290172847127982,27.41810705939985,22.266666666666666,2.6719999999999997,100073,100092,-5.1514403927331855
23961,Index,Flex,2,296,2.196584887761356,18.304874064677968,20.733333333333334,2.488,100081,100046,2.4284592686553665
23961,Middle,Flex,3,301,2.745313815646926,22.87761513039105,20.333333333333332,2.44,100088,100073,-2.5442817970577174
24027,Thumb,Flex,1,301,2.9884494779433517,24.90374564952793,21.9,2.6279999999999997,100100,100137,-3.003745649527932
24027,Index,Flex,2,299,2.4536608685851116,20.447173904875932,20.349999999999998,2.4419999999999997,100061,100052,-0.09717390487593391
24027,Middle,Flex,3,311,3.024967036232712,25.208058635272604,20.0,2.4,100095,100094,-5.208058635272604
24093,Thumb,Flex,1,303,2.884415313238882,24.036794276990687,21.533333333333335,2.584,100100,100092,-2.503460943657352
24093,Index,Flex,2,305,2.466838737825028,20.55698948187523,19.96666666666667,2.3960000000000004,100082,100049,-0.5903228152085624
24093,Middle,Flex,3,306,3.0669744892962387,25.558120744135323,19.666666666666668,2.36,100081,100061,-5.891454077468655
24159,Thumb,Flex,1,304,2.2860415360572763,19.05034613381064,21.166666666666664,2.5399999999999996,100099,100112,2.116320532856026
24159,Index,Flex,2,308,2.376826713421991,19.806889278516593,19.583333333333332,2.3499999999999996,100064,100035,-0.22355594518326072
24159,Middle,Flex,3,297,2.6642438010440888,22.202031675367408,19.333333333333332,2.32,100070,100077,-2.868698342034076
24225,Thumb,Flex,1,305,2.8792593886160582,23.993828238467152,20.8,2.496,100064,100066,-3.1938282384671517
24225,Index,Flex,2,310,2.684610055842151,22.37175046535126,19.200000000000003,2.3040000000000003,100077,100092,-3.1717504653512556
24225,Middle,Flex,3,294,2.6331047632084723,21.942539693403937,19.0,2.28,100057,100029,-2.942539693403937
24291,Thumb,Flex,1,306,2.918699330149771,24.322494417914758,20.43333333333333,2.4519999999999995,100103,100102,-3.8891610845814277
24291,Index,Flex,2,310,3.2110461128807604,26.75871760733967,18.816666666666666,2.258,100101,100128,-7.942050940673003
24291,Middle,Flex,3,300,2.775824351190482,23.131869593254017,18.666666666666664,2.2399999999999998,100090,100061,-4.465202926587352
24357,Thumb,Flex,1,306,2.854524744233739,23.787706201947827,20.06666666666667,2.4080000000000004,100102,100090,-3.7210395352811574
24357,Index,Flex,2,303,2.681660438717696,22.347170322647468,18.433333333333334,2.2119999999999997,100066,100053,-3.9138369893141345
24357,Middle,Flex,3,302,2.607379903865599,21.72816586554666,18.333333333333336,2.2,100054,100068,-3.394832532213325
24423,Thumb,Flex,1,313,2.8923140160297915,24.102616800248263,19.7,2.364,100085,100091,-4.402616800248264
24423,Index,Flex,2,292,2.4836678552528286,20.697232127106904,18.049999999999997,2.1659999999999995,100076,100038,-2.647232127106907
24423,Middle,Flex,3,302,2.5861857242651083,21.551547702209238,18.0,2.16,100083,100093,-3.5515477022092377
24489,Thumb,Flex,1,308,2.346612799018441,19.55510665848701,19.333333333333336,2.3200000000000003,100073,100085,-0.22177332515367354
24489,Index,Flex,2,299,2.4599265110490607,20.499387592075507,17.666666666666668,2.12,100090,100070,-2.8327209254088395
24489,Middle,Flex,3,313,2.6411982213072824,22.009985177560687,17.666666666666668,2.12,100077,100090,-4.343318510894019
24555,Thumb,Flex,1,299,2.1899451178915093,18.24954264909591,18.966666666666665,2.276,100078,100044,0.7171240175707538
24555,Index,Flex,2,303,1.8439490382731647,15.366241985609706,17.28333333333333,2.074,100051,100019,1.917091347723625
24555,Middle,Flex,3,296,2.60092241026621,21.674353418885083,17.333333333333332,2.0799999999999996,100074,100098,-4.341020085551751
24621,Thumb,Flex,1,297,2.699444755843967,22.495372965366393,18.6,2.232,100103,100085,-3.8953729653663913
24621,Index,Flex,2,302,2.4817836183393753,20.681530152828127,16.900000000000002,2.028,100051,100019,-3.7815301528281253
24621,Middle,Flex,3,314,2.383652746269095,19.86377288557579,17.0,2.04,100078,100038,-2.8637728855757913
24687,Thumb,Flex,1,315,2.834026033110194,23.616883609251616,18.233333333333334,2.188,100094,100129,-5.383550275918282
24687,Index,Flex,2,312,2.230369475247903,18.586412293732526,16.516666666666666,1.9819999999999998,100088,100098,-2.06974562706586
24687,Middle,Flex,3,291,2.2232809264847266,18.52734105403939,16.666666666666668,2.0,100050,100086,-1.8606743873727218
24753,Thumb,Flex,1,306,2.23316370754962,18.6096975629135,17.866666666666667,2.144,100088,100091,-0.7430308962468324
24753,Index,Flex,2,292,2.240538814696428,18.6711567891369,16.133333333333336,1.9360000000000004,100057,100039,-2.537823455803565
24753,Middle,Flex,3,301,2.399934816439577,19.99945680366314,16.333333333333336,1.9600000000000002,100092,100126,-3.6661234703298042
24819,Thumb,Flex,1,293,2.228333755189373,18.569447959911443,17.5,2.1,100093,100083,-1.069447959911443
24819,Index,Flex,2,303,2.1399744154721243,17.833120128934368,15.75,1.89,100081,100068,-2.083120128934368
24819,Middle,Flex,3,314,2.3414304585281167,19.511920487734308,16.0,1.92,100061,100084,-3.511920487734308
24885,Thumb,Flex,1,294,2.2702832699053617,18.919027249211346,17.133333333333333,2.056,100078,100080,-1.7856939158780136
24885,Index,Flex,2,305,2.1999601325803453,18.33300110483621,15.366666666666665,1.8439999999999999,100056,100045,-2.966334438169545
24885,Middle,Flex,3,305,2.282312169704473,19.019268080870606,15.666666666666664,1.8799999999999997,100052,100016,-3.352601414203942
24951,Thumb,Flex,1,307,2.205945193502682,18.382876612522352,16.766666666666666,2.012,100078,100046,-1.6162099458556867
24951,Index,Flex,2,313,2.121577081262965,17.67980901052471,14.983333333333334,1.798,100043,100064,-2.6964756771913763
24951,Middle,Flex,3,307,2.2364113121353943,18.63676093446162,15.333333333333334,1.84,100080,100051,-3.303427601128286
25017,Thumb,Flex,1,297,2.7167017528427144,22.63918127368929,16.4,1.9679999999999997,100049,100043,-6.23918127368929
25017,Index,Flex,2,319,1.8061021873039684,15.050851560866404,14.599999999999998,1.7519999999999998,100041,100065,-0.4508515608664059
25017,Middle,Flex,3,323,2.210639364092349,18.421994700769577,15.0,1.7999999999999998,100076,100077,-3.4219947007695772
25083,Thumb,Flex,1,301,2.7087641608552575,22.573034673793813,16.033333333333335,1.9240000000000002,100072,100085,-6.5397013404604785
25083,Index,Flex,2,317,2.138494134571061,17.820784454758844,14.216666666666667,1.706,100079,100079,-3.604117788092177
25083,Middle,Flex,3,304,2.080664659665774,17.33887216388145,14.666666666666666,1.7599999999999998,100055,100028,-2.672205497214785
25149,Thumb,Flex,1,295,2.3305132473500194,19.42094372791683,15.666666666666664,1.8799999999999997,100078,100080,-3.754277061250164
25149,Index,Flex,2,299,2.1915637741989893,18.263031451658247,13.833333333333332,1.6599999999999997,100052,100035,-4.4296981183249144
25149,Middle,Flex,3,315,2.2425643750031665,18.688036458359722,14.333333333333332,1.7199999999999998,100067,100075,-4.35470312502639
25215,Thumb,Flex,1,311,1.8433268630137372,15.361057191781143,15.3,1.836,100051,100068,-0.061057191781141995
25215,Index,Flex,2,302,1.819260383753024,15.160503197941866,13.450000000000001,1.614,100053,100033,-1.7105031979418648
25215,Middle,Flex,3,303,2.088416699900535,17.403472499171126,14.0,1.68,100034,100015,-3.4034724991711265
25281,Thumb,Flex,1,321,2.099968196208895,17.49973496840746,14.933333333333334,1.792,100040,100038,-2.5664016350741257
25281,Index,Flex,2,311,1.6571607954504166,13.809673295420138,13.066666666666666,1.5679999999999998,100076,100099,-0.7430066287534718
25281,Middle,Flex,3,311,2.0792981562470065,17.327484635391723,13.666666666666666,1.64,100064,100042,-3.6608179687250573
25347,Thumb,Flex,1,305,2.1519738201001637,17.933115167501366,14.566666666666666,1.748,100063,100068,-3.3664485008347
25347,Index,Flex,2,311,2.1946361452223395,18.288634543519496,12.683333333333334,1.522,100030,100043,-5.605301210186163
25347,Middle,Flex,3,309,2.07483491371049,17.29029094758742,13.333333333333334,1.6,100077,100056,-3.956957614254085
25413,Thumb,Flex,1,297,1.8596638460158033,15.49719871679836,14.2,1.704,100068,100059,-1.297198716798361
25413,Index,Flex,2,287,1.7830238108241403,14.858531756867837,12.299999999999999,1.4759999999999998,100031,100004,-2.558531756867838
25413,Middle,Flex,3,311,2.2837989374529695,19.03165781210808,13.0,1.56,100035,100047,-6.0316578121080795
25479,Thumb,Flex,1,307,1.656438678826444,13.803655656887035,13.833333333333336,1.6600000000000001,100072,100077,0.02967767644630115
25479,Index,Flex,2,315,1.508212875531252,12.568440629427101,11.916666666666668,1.4300000000000002,100066,100039,-0.6517739627604335
25479,Middle,Flex,3,299,2.1056446346434874,17.547038622029064,12.666666666666666,1.5199999999999998,100028,100036,-4.880371955362397
25545,Thumb,Flex,1,297,2.1662620644513892,18.052183870428244,13.466666666666665,1.6159999999999997,100063,100047,-4.5855172037615795
25545,Index,Flex,2,288,1.7156664792316618,14.297220660263848,11.533333333333333,1.384,100028,100051,-2.763887326930515
25545,Middle,Flex,3,295,1.8798103997767968,15.66508666480664,12.333333333333334,1.48,100046,100013,-3.3317533314733065
25611,Thumb,Flex,1,299,2.1672348092145453,18.06029007678788,13.1,1.5719999999999998,100049,100009,-4.96029007678788
25611,Index,Flex,2,307,1.0248095337000396,8.54007944750033,11.150000000000002,1.3380000000000003,100062,100082,2.6099205524996716
25611,Middle,Flex,3,309,1.903346701898909,15.861222515824242,12.0,1.44,100052,100051,-3.8612225158242417
25677,Thumb,Flex,1,301,1.846871375250021,15.390594793750175,12.733333333333333,1.5279999999999998,100068,100037,-2.6572614604168425
25677,Index,Flex,2,300,1.8404664251175256,15.337220209312713,10.766666666666666,1.2919999999999998,100025,100025,-4.5705535426460475
25677,Middle,Flex,3,300,2.0209696580544367,16.84141381712031,11.666666666666666,1.4,100044,100012,-5.174747150453642
25743,Thumb,Flex,1,285,1.9410306536229995,16.17525544685833,12.366666666666667,1.484,100028,99989,-3.8085887801916627
25743,Index,Flex,2,299,1.8934361889079427,15.77863490756619,10.383333333333335,1.2460000000000002,100068,100080,-5.395301574232855
25743,Middle,Flex,3,312,1.6983033515381247,14.152527929484373,11.333333333333334,1.36,100064,100092,-2.819194596151039
25809,Thumb,Flex,1,307,1.8895656787850479,15.746380656542067,12.0,1.44,100035,100071,-3.746380656542067
25809,Index,Flex,2,313,1.7863996326789775,14.886663605658146,10.0,1.2,100059,100066,-4.886663605658146
25809,Middle,Flex,3,303,1.7031985347573082,14.193321122977569,11.0,1.3199999999999998,100048,100085,-3.1933211229775686
25875,Thumb,Flex,1,321,4.7580048482588255,39.65004040215688,34.0,4.08,100163,100160,-5.650040402156883
25875,Index,Flex,2,294,4.405355053626777,36.711292113556475,33.0,3.96,100147,100166,-3.7112921135564747
25875,Middle,Flex,3,316,4.186035988718371,34.88363323931976,31.0,3.7199999999999998,100148,100145,-3.8836332393197566
25941,Thumb,Flex,1,312,4.3262464536522325,36.05205378043527,34.0,4.08,100145,100110,-2.0520537804352728
25941,Index,Flex,2,298,4.414317074815979,36.78597562346649,33.0,3.96,100139,100143,-3.7859756234664914
25941,Middle,Flex,3,312,4.074017984453268,33.9501498704439,31.0,3.7199999999999998,100151,100160,-2.9501498704439015
26007,Thumb,Flex,1,314,4.204098494872879,35.03415412394066,34.0,4.08,100148,100140,-1.0341541239406595
26007,Index,Flex,2,313,4.095280914820548,34.1273409568379,33.0,3.96,100147,100108,-1.127340956837898
26007,Middle,Flex,3,305,4.083014472082089,34.025120600684076,31.0,3.7199999999999998,100116,100077,-3.025120600684076
